id_colaborador;id_ultimo_jefe;seniority;modalidad_trabajo;distancia_oficina;dias_baja_salud;genero;canal_reclutamiento;permanencia_promedio;fecha_nacimiento;salario;performance_score;psi_score;fecha_incorporacion;estado_civil;abandono_6meses
103471;102068;1;Presencial;2.035;0;Hombre;Linkedin;4;20/09/1992;246114;45;77;22/08/2014;Soltero;0
103858;102036;1;Presencial;2.45;5;Mujer;Portal Web;7;24/06/1991;269353;45;69;3/02/2014;Soltero;0
103587;102064;1;Presencial;4.41;1;Mujer;Ferias & Networking;3;12/11/1985;392361;45;83;28/06/2016;Soltero;1
102301;102106;1;Presencial;6.215;2;Mujer;Portal Web;11;8/03/1984;427830;45;80;8/08/2019;Casado;0
103991;102043;1;Presencial;8.195;7;Mujer;Linkedin;5;18/04/1979;805608;45;72;13/08/2012;Casado;1
102998;102101;1;Presencial;2.985;2;Hombre;Ferias & Networking;10;29/04/1971;661421;45;68;26/08/2018;Viudo;0
103201;102114;1;Presencial;1.76;10;Hombre;Portal Web;4;25/11/1970;682058;45;86;15/12/2020;Casado;1
100078;102036;1;Presencial;2.44;5;Mujer;Portal Web;7;12/05/1991;270931;44;69;2/02/2014;Soltero;1
101166;102128;1;Presencial;1.735;3;Mujer;Ferias & Networking;5;3/06/1985;392120;44;81;20/07/2021;Casado;0
100658;102135;1;Presencial;2.78;2;Hombre;Ferias & Networking;5;15/03/1984;424677;44;77;15/11/2022;Soltero;1
101583;102035;1;Presencial;4.51;0;Hombre;Portal Web;5;3/08/1980;486833;44;83;9/02/2014;Casado;0
100685;102044;1;Presencial;1.525;1;Hombre;Ferias & Networking;14;13/09/1976;377854;44;80;31/10/2012;Viudo;0
101891;102110;1;Presencial;2.415;2;Hombre;Ferias & Networking;7;2/08/1975;287417;44;76;14/01/2020;Casado;0
100659;102058;1;Presencial;2.1;1;Hombre;Portal Web;15;11/12/1969;919669;44;77;8/05/2016;Viudo;0
101692;102083;1;Presencial;1.895;3;Hombre;Portal Web;13;8/07/1968;776460;44;78;7/03/2019;Casado;1
100617;102151;1;Presencial;6.675;2;Hombre;Linkedin;6;16/03/1967;835779;44;72;13/05/2023;Soltero;0
102041;;2;Presencial;1.29;0;Mujer;Portal Web;8;25/12/1962;1616000;44;73;17/05/2014;Casado;1
104048;102147;1;Presencial;3.59;2;Mujer;Portal Web;2;13/12/2000;118283;44;75;15/12/2021;Soltero;1
103304;102098;1;Presencial;2.245;5;Mujer;Portal Web;4;30/11/1993;227466;44;64;21/10/2017;Soltero;0
104169;102131;1;Presencial;4.42;10;Mujer;Linkedin;5;27/10/1988;326256;44;78;1/11/2021;Soltero;1
103683;102076;1;Presencial;2.015;5;Mujer;Portal Web;7;15/03/1988;331288;44;85;13/12/2015;Soltero;1
102832;102135;1;Presencial;2.77;1;Hombre;Ferias & Networking;5;12/04/1984;426539;44;77;13/11/2022;Soltero;0
102279;102135;1;Presencial;2.7;2;Hombre;Linkedin;9;21/10/1984;407181;44;83;17/01/2022;Casado;0
102238;102087;1;Presencial;3.02;1;Mujer;Referidos;9;2/05/1982;786358;44;82;30/08/2016;Casado;0
102662;102089;1;Presencial;1.605;5;Hombre;Portal Web;3;14/07/1981;803990;44;92;23/05/2018;Soltero;0
103848;102073;1;Presencial;2.05;1;Mujer;Ferias & Networking;4;8/01/1981;489145;44;69;28/04/2018;Soltero;1
102331;102024;1;Presencial;2.05;2;Hombre;Portal Web;5;3/06/1979;507833;44;63;18/03/2014;Casado;0
102914;102032;1;Presencial;7.44;2;Mujer;Referidos;6;7/07/1979;789246;44;77;19/08/2012;Casado;1
102187;102058;1;Presencial;2.07;1;Hombre;Portal Web;15;24/09/1969;915329;44;77;7/05/2016;Viudo;0
101388;102117;1;Presencial;3.49;3;Hombre;Portal Web;3;20/04/2000;115925;43;69;5/12/2021;Soltero;1
101150;102083;1;Presencial;5.135;2;Hombre;Referidos;3;23/01/1999;138175;43;63;4/07/2017;Soltero;1
100744;102058;1;Presencial;4.965;2;Hombre;Linkedin;2;16/10/1999;141767;43;76;2/02/2015;Casado;0
100099;102030;1;Presencial;0.15;6;Hombre;Linkedin;2;17/11/1999;140462;43;72;6/10/2014;Soltero;0
101904;102009;1;Presencial;3.765;2;Hombre;Portal Web;3;6/05/1996;184734;43;82;5/01/2013;Soltero;0
101133;102046;1;Presencial;2.84;2;Hombre;Linkedin;5;11/08/1993;227518;43;86;28/03/2015;Casado;1
101450;102063;1;Presencial;7.41;34;Hombre;Linkedin;3;22/12/1988;326391;43;79;18/01/2014;Casado;1
101928;102120;1;Presencial;0.905;2;Hombre;Ferias & Networking;5;2/09/1987;346571;43;71;10/02/2021;Soltero;0
101690;102081;1;Presencial;4.79;1;Hombre;Linkedin;8;2/11/1985;771496;43;84;1/02/2018;Casado;0
100311;102036;1;Presencial;1.77;3;Hombre;Referidos;12;5/06/1980;486114;43;70;10/11/2012;Casado;0
101137;102072;1;Presencial;3.3;1;Hombre;Referidos;9;18/06/1978;254276;43;76;19/12/2016;Soltero;0
100902;102022;1;Presencial;5.885;3;Hombre;Portal Web;10;29/12/1975;291697;43;76;14/01/2012;Soltero;0
100441;102127;1;Presencial;3.76;2;Mujer;Ferias & Networking;16;30/07/1972;642192;43;72;14/05/2021;Viudo;0
101558;102099;1;Presencial;2.625;3;Mujer;Linkedin;6;14/03/1969;718031;43;75;27/01/2019;Soltero;1
100779;102031;1;Presencial;1.305;8;Mujer;Portal Web;7;4/08/1966;913616;43;72;2/03/2012;Casado;1
100065;102052;1;Presencial;4.8;1;Mujer;Portal Web;3;11/02/1964;915002;43;77;22/02/2013;Viudo;0
103897;102138;1;Presencial;2.525;1;Mujer;Ferias & Networking;1;28/12/2002;80158;43;81;22/06/2021;Soltero;1
102393;102082;1;Presencial;2.755;3;Mujer;Ferias & Networking;1;15/12/2001;96855;43;77;21/12/2016;Soltero;0
103525;102083;1;Presencial;5.13;3;Hombre;Portal Web;3;9/04/1999;140588;43;63;4/07/2017;Soltero;1
103853;102154;1;Presencial;3.135;2;Mujer;Referidos;2;17/01/1995;206208;43;76;3/06/2022;Casado;0
103193;102134;1;Presencial;1.47;2;Hombre;Portal Web;5;25/02/1993;229407;43;79;24/07/2021;Soltero;1
103798;102046;1;Presencial;2.83;2;Hombre;Linkedin;5;6/08/1993;230293;43;86;30/03/2015;Casado;1
102994;102043;1;Presencial;2.905;1;Mujer;Portal Web;9;4/06/1983;430189;43;81;23/10/2012;Casado;1
101629;102082;1;Presencial;2.74;2;Mujer;Ferias & Networking;1;1/11/2001;98257;42;77;20/12/2016;Soltero;0
100110;102041;1;Presencial;2.72;0;Hombre;Referidos;1;10/07/2001;97482;42;75;23/11/2012;Soltero;1
101974;102111;1;Presencial;2.83;1;Hombre;Referidos;3;29/01/2000;141022;42;87;17/11/2020;Soltero;1
100463;102108;1;Presencial;4.635;2;Mujer;Linkedin;2;12/08/2000;116286;42;77;1/08/2018;Soltero;0
101121;102060;1;Presencial;2.035;0;Mujer;Portal Web;2;2/12/1995;204920;42;90;27/12/2016;Casado;0
101195;102150;1;Presencial;4.175;8;Hombre;Portal Web;1;6/08/1993;231855;42;82;1/09/2021;Soltero;1
100428;102145;1;Presencial;2.275;3;Mujer;Portal Web;5;11/03/1991;271257;42;83;22/08/2021;Soltero;1
100514;102010;1;Presencial;2.03;0;Hombre;Portal Web;2;21/12/1990;293040;42;79;14/02/2013;Soltero;0
101209;102019;1;Presencial;5.13;7;Mujer;Portal Web;3;29/05/1989;311346;42;82;8/11/2012;Casado;0
101823;102140;1;Presencial;3.185;3;Hombre;Ferias & Networking;4;22/01/1988;345792;42;75;13/08/2020;Casado;1
101769;102113;1;Presencial;2.385;1;Mujer;Referidos;8;22/01/1983;447288;42;86;24/06/2018;Casado;1
101089;102070;1;Presencial;4.1;2;Hombre;Ferias & Networking;5;5/02/1983;450784;42;80;20/04/2015;Soltero;0
100591;102043;1;Presencial;2.91;1;Mujer;Portal Web;9;30/05/1983;428418;42;81;21/10/2012;Casado;1
100348;102139;1;Presencial;1.65;1;Mujer;Portal Web;8;26/12/1980;810898;42;88;18/07/2022;Soltero;1
101865;102111;1;Presencial;2.525;0;Mujer;Referidos;13;21/06/1979;507511;42;69;14/12/2018;Casado;0
101509;102085;1;Presencial;4.01;1;Hombre;Portal Web;10;3/07/1976;275634;42;70;12/12/2016;Soltero;0
101751;102123;1;Presencial;2.405;0;Mujer;Portal Web;5;7/09/1975;289036;42;82;29/10/2021;Divorciado;0
100316;102093;1;Presencial;2.32;7;Mujer;Portal Web;13;7/02/1975;454869;42;74;14/01/2018;Viudo;1
100206;102138;1;Presencial;1.38;2;Mujer;Referidos;15;20/10/1974;293568;42;70;19/12/2022;Soltero;1
100833;102122;1;Presencial;1.645;4;Hombre;Referidos;8;13/06/1971;660870;42;79;21/03/2019;Casado;0
102032;;2;Presencial;1.78;7;Hombre;Portal Web;14;17/10/1973;1616000;42;71;15/11/2015;Casado;1
101987;102065;1;Presencial;2.025;3;Mujer;Portal Web;9;4/06/1967;879632;42;78;3/06/2017;Viudo;1
102123;;2;Presencial;5.5;1;Mujer;Linkedin;16;2/11/1969;1616000;42;66;23/09/2021;Soltero;1
103513;102043;1;Presencial;2.45;0;Mujer;Portal Web;1;24/02/2000;142386;42;85;29/08/2014;Divorciado;1
102793;102058;1;Presencial;4.925;1;Hombre;Linkedin;2;21/10/1999;137924;42;76;3/02/2015;Soltero;0
103915;102070;1;Presencial;2.025;8;Hombre;Portal Web;4;4/07/1990;287679;42;76;22/09/2017;Casado;1
104109;102063;1;Presencial;7.425;35;Hombre;Portal Web;3;8/02/1989;325520;42;79;18/01/2014;Casado;1
102508;102019;1;Presencial;5.165;8;Mujer;Portal Web;3;28/04/1989;304819;42;82;7/11/2012;Casado;0
103883;102144;1;Presencial;2.69;3;Hombre;Referidos;7;4/12/1986;366093;42;75;21/04/2022;Soltero;1
103737;102093;1;Presencial;1.89;2;Hombre;Ferias & Networking;6;14/09/1984;405203;42;76;14/11/2018;Divorciado;1
103753;102139;1;Presencial;1.625;0;Mujer;Portal Web;8;10/11/1980;811427;42;88;15/07/2022;Soltero;1
102196;102036;1;Presencial;1.72;2;Hombre;Referidos;12;10/06/1980;491965;42;70;8/11/2012;Casado;0
102190;102111;1;Presencial;2.5;0;Mujer;Portal Web;13;17/05/1979;512793;42;69;14/12/2018;Casado;1
102189;102019;1;Presencial;2.74;3;Mujer;Portal Web;7;10/06/1979;510701;42;85;21/02/2012;Casado;0
102927;102147;1;Presencial;2.495;2;Mujer;Portal Web;12;13/10/1976;276470;42;69;27/04/2022;Casado;1
103329;102022;1;Presencial;5.86;2;Hombre;Portal Web;10;10/01/1976;285544;42;76;13/01/2012;Soltero;0
103644;102138;1;Presencial;1.385;1;Mujer;Referidos;14;8/01/1975;302116;42;70;18/12/2022;Soltero;1
103148;102101;1;Presencial;1.065;1;Hombre;Linkedin;10;25/10/1970;678993;42;80;23/06/2019;Divorciado;1
103124;102172;1;Presencial;2.645;2;Mujer;Ferias & Networking;4;5/05/1969;694385;42;79;17/06/2023;Viudo;0
103184;102050;1;Presencial;3.74;2;Hombre;Linkedin;11;3/02/1967;761163;42;70;2/01/2014;Casado;0
103602;102031;1;Presencial;1.315;8;Mujer;Portal Web;7;15/09/1966;915589;42;72;1/03/2012;Soltero;1
101353;102119;1;Presencial;1.865;1;Mujer;Linkedin;1;15/08/2002;81040;41;70;22/12/2020;Soltero;1
101780;102026;1;Presencial;5.835;1;Hombre;Portal Web;2;9/09/1995;192670;41;75;17/09/2013;Soltero;1
102129;;2;Presencial;2.1;2;Mujer;Linkedin;3;4/12/1995;590000;41;74;8/01/2020;Soltero;1
100107;102142;1;Presencial;2.3;2;Mujer;Portal Web;4;12/10/1990;292226;41;68;14/07/2021;Casado;1
101514;102039;1;Presencial;1.985;6;Mujer;Portal Web;4;15/09/1987;352214;41;74;28/02/2015;Soltero;1
100126;102171;1;Presencial;1.98;0;Hombre;Linkedin;6;18/10/1986;371131;41;77;15/01/2023;Casado;0
101831;102098;1;Presencial;5.16;2;Mujer;Portal Web;7;13/12/1986;372974;41;72;3/05/2020;Soltero;0
101328;102039;1;Presencial;5.1;8;Hombre;Portal Web;2;31/05/1985;391237;41;79;26/06/2014;Casado;1
101654;102154;1;Presencial;1.45;0;Hombre;Portal Web;10;13/09/1984;411872;41;70;15/05/2022;Casado;0
101898;102102;1;Presencial;2.2;3;Hombre;Linkedin;10;31/08/1984;405560;41;78;21/08/2019;Soltero;1
101227;102093;1;Presencial;1.85;2;Hombre;Ferias & Networking;6;29/10/1984;408272;41;76;15/11/2018;Divorciado;1
102072;;2;Presencial;2.61;2;Hombre;Ferias & Networking;3;23/09/1988;947000;41;71;28/11/2018;Soltero;1
100487;102046;1;Presencial;4.815;3;Mujer;Portal Web;8;30/12/1982;452743;41;76;24/02/2013;Casado;1
100334;102074;1;Presencial;1.365;2;Mujer;Referidos;9;7/08/1980;493145;41;67;18/02/2018;Soltero;1
101016;102077;1;Presencial;3.64;2;Hombre;Portal Web;8;26/11/1979;504618;41;78;10/05/2015;Divorciado;0
100720;102019;1;Presencial;2.74;3;Mujer;Portal Web;7;17/06/1979;507869;41;85;19/02/2012;Casado;1
101552;102158;1;Presencial;2.575;2;Hombre;Ferias & Networking;10;8/12/1978;258197;41;82;11/02/2023;Casado;1
100337;102151;1;Presencial;3.51;5;Mujer;Portal Web;5;1/12/1977;438572;41;69;1/02/2023;Soltero;1
101736;102069;1;Presencial;2.195;4;Hombre;Linkedin;8;10/04/1977;269124;41;76;1/11/2016;Casado;1
100383;102147;1;Presencial;2.495;3;Mujer;Portal Web;12;17/12/1976;282442;41;69;26/04/2022;Casado;0
100651;102092;1;Presencial;1.98;2;Hombre;Referidos;4;3/04/1976;450254;41;75;23/09/2016;Soltero;1
100180;102172;1;Presencial;2.98;0;Hombre;Portal Web;7;20/09/1974;391739;41;75;31/05/2023;Divorciado;0
101491;102078;1;Presencial;2.02;0;Mujer;Ferias & Networking;11;26/06/1973;307384;41;62;6/07/2017;Casado;1
100890;102033;1;Presencial;2.015;11;Hombre;Portal Web;15;17/12/1972;640569;41;75;13/10/2013;Casado;1
100161;102108;1;Presencial;3.44;1;Hombre;Portal Web;18;27/11/1968;917520;41;83;16/01/2019;Divorciado;1
102046;;2;Presencial;1.68;0;Mujer;Portal Web;8;10/12/1964;1616000;41;71;28/10/2015;Soltero;1
102532;102007;1;Presencial;4.59;1;Mujer;Linkedin;2;10/07/2001;98809;41;72;14/04/2012;Soltero;0
103350;102108;1;Presencial;4.63;3;Mujer;Linkedin;2;31/07/2000;120295;41;77;2/08/2018;Soltero;0
103301;102159;1;Presencial;3.265;1;Hombre;Ferias & Networking;2;13/11/1999;143823;41;79;23/04/2022;Soltero;0
103849;102111;1;Presencial;2.85;2;Hombre;Referidos;3;2/11/1999;138919;41;87;19/11/2020;Soltero;1
103672;102044;1;Presencial;3.97;2;Mujer;Portal Web;4;20/10/1997;168134;41;74;19/09/2014;Soltero;1
103276;102069;1;Presencial;6.885;0;Hombre;Portal Web;5;19/08/1992;249860;41;81;24/08/2017;Casado;0
103477;102136;1;Presencial;1.595;3;Mujer;Referidos;4;19/03/1991;268664;41;78;5/04/2022;Casado;1
104019;102145;1;Presencial;2.26;4;Mujer;Portal Web;5;18/03/1991;271191;41;83;22/08/2021;Soltero;1
103404;102142;1;Presencial;2.305;1;Mujer;Portal Web;4;17/09/1990;286399;41;68;13/07/2021;Casado;1
102847;102140;1;Presencial;3.195;2;Hombre;Ferias & Networking;4;16/02/1988;350740;41;75;13/08/2020;Casado;1
102742;102090;1;Presencial;1.615;2;Hombre;Portal Web;6;18/09/1988;331531;41;76;19/05/2018;Soltero;0
104152;102039;1;Presencial;2;7;Mujer;Portal Web;5;12/07/1987;345684;41;74;28/02/2015;Soltero;1
103922;102102;1;Presencial;2.18;3;Hombre;Linkedin;10;12/11/1984;412779;41;78;21/08/2019;Soltero;0
102755;102029;1;Presencial;3.82;1;Hombre;Linkedin;4;6/08/1980;490409;41;77;9/08/2013;Casado;0
103365;102158;1;Presencial;2.565;2;Hombre;Ferias & Networking;10;19/09/1978;261286;41;82;14/02/2023;Casado;1
104111;102151;1;Presencial;3.49;5;Mujer;Portal Web;5;18/11/1977;433498;41;69;2/02/2023;Soltero;1
103418;102123;1;Presencial;2.405;1;Mujer;Portal Web;5;29/11/1975;287576;41;82;31/10/2021;Divorciado;0
103674;102092;1;Presencial;2.005;2;Hombre;Referidos;4;1/01/1976;448229;41;75;22/09/2016;Soltero;1
103176;102008;1;Presencial;3.885;2;Hombre;Portal Web;14;4/12/1970;856535;41;70;21/03/2012;Casado;1
103641;102108;1;Presencial;3.46;0;Hombre;Portal Web;19;20/12/1968;917210;41;83;14/01/2019;Divorciado;1
102177;102040;1;Presencial;7.375;3;Hombre;Linkedin;7;29/07/1968;719365;41;68;9/07/2013;Casado;0
103968;102053;1;Presencial;3.34;5;Hombre;Portal Web;10;2/01/1968;736297;41;76;26/07/2013;Divorciado;0
102923;102111;1;Presencial;1.41;1;Mujer;Portal Web;13;19/02/1966;913587;41;77;16/02/2021;Soltero;0
101143;102135;1;Presencial;2.705;1;Hombre;Referidos;2;29/01/1997;188856;40;78;11/02/2021;Soltero;0
100526;102036;1;Presencial;2.93;1;Hombre;Ferias & Networking;1;15/05/1997;167270;40;75;25/07/2012;Soltero;1
100007;102118;1;Presencial;3.45;5;Mujer;Portal Web;1;29/08/1994;212921;40;85;12/01/2021;Casado;0
101813;102125;1;Presencial;3.735;6;Hombre;Portal Web;1;10/02/1992;269587;40;79;11/06/2022;Soltero;1
101936;102059;1;Presencial;1.3;35;Hombre;Headhunter;4;26/09/1991;269393;40;83;1/03/2014;Soltero;0
100837;102090;1;Presencial;1.605;2;Hombre;Portal Web;6;5/11/1988;326208;40;76;21/05/2018;Soltero;0
100151;102106;1;Presencial;3.43;1;Hombre;Linkedin;3;3/08/1985;387657;40;78;3/06/2018;Divorciado;0
101507;102005;1;Presencial;1.45;1;Mujer;Ferias & Networking;10;19/04/1981;471923;40;78;8/05/2012;Casado;1
100792;102115;1;Presencial;3.085;2;Mujer;Portal Web;6;19/09/1979;510433;40;75;5/07/2018;Casado;0
100422;102032;1;Presencial;1.465;1;Hombre;Portal Web;3;18/04/1979;510877;40;74;11/09/2014;Casado;0
100734;102093;1;Presencial;3.36;9;Hombre;Portal Web;7;1/03/1978;431465;40;84;29/10/2016;Soltero;1
100961;102088;1;Presencial;3.175;0;Hombre;Portal Web;7;5/01/1979;446587;40;71;18/10/2016;Soltero;1
101722;102072;1;Presencial;4.315;3;Mujer;Portal Web;5;11/07/1977;264616;40;71;25/10/2015;Casado;1
100305;102172;1;Presencial;4.405;2;Hombre;Portal Web;4;21/06/1976;281679;40;82;19/10/2022;Soltero;1
100697;102022;1;Presencial;2.16;3;Mujer;Linkedin;5;18/04/1975;455145;40;66;26/12/2013;Casado;0
101459;102128;1;Presencial;2.055;3;Mujer;Referidos;6;12/04/1974;440963;40;75;11/08/2020;Casado;0
100914;102059;1;Presencial;3.15;9;Hombre;Portal Web;8;3/10/1970;874896;40;72;10/04/2015;Casado;1
100425;102040;1;Presencial;7.38;3;Hombre;Ferias & Networking;8;13/07/1968;717471;40;68;12/07/2013;Casado;0
103868;102119;1;Presencial;1.84;0;Mujer;Linkedin;3;19/07/2002;79032;40;70;19/12/2020;Soltero;1
103629;102061;1;Presencial;1.4;0;Mujer;Portal Web;1;18/11/2002;84405;40;81;30/12/2014;Soltero;1
103456;102026;1;Presencial;5.87;1;Hombre;Portal Web;2;1/08/1995;188848;40;75;15/09/2013;Soltero;1
103662;102091;1;Presencial;5.035;6;Hombre;Portal Web;2;1/04/1993;230474;40;79;9/09/2016;Casado;0
104104;102159;1;Presencial;4.15;2;Mujer;Linkedin;7;2/05/1991;265702;40;69;20/05/2022;Soltero;1
103058;102059;1;Presencial;1.32;34;Hombre;Headhunter;4;21/12/1991;270624;40;83;1/03/2014;Soltero;0
103647;102133;1;Presencial;2.705;8;Mujer;Linkedin;7;28/10/1990;289947;40;76;15/04/2022;Soltero;1
102602;102089;1;Presencial;1.68;2;Hombre;Ferias & Networking;6;4/10/1988;333042;40;68;22/06/2018;Casado;0
103626;102139;1;Presencial;2.185;6;Mujer;Linkedin;7;6/10/1987;351438;40;88;16/06/2020;Casado;1
103380;102089;1;Presencial;1.665;1;Mujer;Portal Web;3;13/12/1984;407225;40;76;22/07/2017;Casado;1
103431;102074;1;Presencial;1.37;3;Mujer;Referidos;9;17/08/1980;485133;40;67;18/02/2018;Soltero;0
103723;102115;1;Presencial;3.115;3;Mujer;Portal Web;6;30/07/1979;505015;40;75;5/07/2018;Casado;0
103553;102172;1;Presencial;4.385;2;Hombre;Portal Web;4;30/07/1976;279912;40;82;19/10/2022;Soltero;1
103583;102022;1;Presencial;2.18;3;Mujer;Linkedin;5;30/05/1975;453421;40;66;28/12/2013;Casado;1
103496;102058;1;Presencial;0.55;1;Mujer;Portal Web;8;18/01/1974;434557;40;71;25/10/2016;Soltero;1
102479;102078;1;Presencial;2.01;1;Mujer;Ferias & Networking;11;6/05/1973;309006;40;62;9/07/2017;Casado;0
103759;102131;1;Presencial;1.8;1;Hombre;Portal Web;15;13/09/1971;796842;40;86;28/02/2023;Divorciado;0
102201;102124;1;Presencial;1.115;2;Mujer;Ferias & Networking;9;8/12/1967;779881;40;75;30/03/2021;Viudo;0
102325;102009;1;Presencial;2.02;0;Mujer;Referidos;8;25/10/1963;881452;40;79;30/07/2012;Casado;0
101348;102116;1;Presencial;2;5;Mujer;Linkedin;3;17/02/1997;187090;39;74;1/07/2019;Casado;1
101338;102010;1;Presencial;5.915;1;Hombre;Portal Web;2;3/12/1996;188659;39;79;22/06/2012;Soltero;1
100076;102115;1;Presencial;1.715;2;Mujer;Referidos;4;29/11/1993;232899;39;71;9/10/2018;Casado;0
101095;102075;1;Presencial;7.915;1;Mujer;Referidos;2;7/07/1993;230043;39;70;8/03/2017;Soltero;1
101645;102091;1;Presencial;5.025;6;Hombre;Portal Web;2;15/06/1993;227405;39;79;8/09/2016;Casado;1
101079;102086;1;Presencial;2.17;2;Mujer;Portal Web;3;29/02/1992;269217;39;84;23/01/2018;Casado;0
102155;;2;Presencial;1.78;1;Mujer;Ferias & Networking;1;1/03/1996;590000;39;80;31/10/2016;Soltero;1
100546;102159;1;Presencial;4.14;2;Mujer;Linkedin;7;7/07/1991;271530;39;69;19/05/2022;Soltero;1
100103;102084;1;Presencial;2.795;1;Hombre;Linkedin;3;27/02/1988;348149;39;80;14/02/2019;Soltero;1
100283;102046;1;Presencial;1.545;1;Hombre;Headhunter;2;7/06/1985;392705;39;81;7/08/2012;Casado;1
100048;102085;1;Presencial;2.405;1;Mujer;Ferias & Networking;4;26/03/1984;412997;39;77;14/04/2016;Casado;1
102131;;2;Presencial;5.54;0;Hombre;Linkedin;3;18/09/1987;998000;39;77;22/12/2021;Soltero;1
100545;102109;1;Presencial;3.335;0;Mujer;Portal Web;12;6/11/1977;416415;39;69;11/08/2018;Soltero;0
101009;102045;1;Presencial;2.43;0;Mujer;Referidos;5;22/01/1977;277350;39;78;3/10/2013;Casado;0
101316;102159;1;Presencial;1.895;2;Mujer;Portal Web;4;1/12/1976;273794;39;77;21/11/2022;Casado;1
100726;102095;1;Presencial;5.54;2;Hombre;Ferias & Networking;16;15/10/1973;308899;39;72;3/02/2017;Viudo;1
101151;102131;1;Presencial;1.835;0;Hombre;Portal Web;15;2/12/1971;798105;39;86;27/02/2023;Divorciado;0
100323;102156;1;Presencial;1.835;2;Mujer;Referidos;12;23/10/1971;657811;39;70;15/08/2022;Viudo;1
101549;102115;1;Presencial;6.685;1;Hombre;Referidos;11;30/06/1969;694950;39;81;6/05/2020;Soltero;1
101585;102115;1;Presencial;2.675;0;Mujer;Portal Web;15;17/09/1967;878134;39;69;23/02/2019;Soltero;1
103132;102084;1;Presencial;3.07;2;Mujer;Ferias & Networking;1;25/04/1997;167455;39;74;27/08/2018;Soltero;0
102824;102010;1;Presencial;5.89;1;Hombre;Portal Web;2;14/08/1996;183227;39;79;22/06/2012;Soltero;0
104073;102113;1;Presencial;2.51;2;Mujer;Portal Web;2;8/08/1993;226746;39;65;10/01/2021;Casado;1
103843;102151;1;Presencial;1.5;0;Mujer;Linkedin;5;4/11/1990;288729;39;70;24/07/2022;Soltero;1
102450;102145;1;Presencial;2.475;3;Mujer;Portal Web;6;29/03/1983;448657;39;69;8/11/2020;Casado;0
103046;102005;1;Presencial;1.48;1;Mujer;Ferias & Networking;10;8/04/1981;468262;39;78;7/05/2012;Casado;0
102946;102116;1;Presencial;1.73;1;Mujer;Portal Web;10;20/12/1976;447760;39;76;17/04/2020;Soltero;0
102280;102128;1;Presencial;2.055;3;Mujer;Portal Web;6;3/04/1974;434068;39;75;11/08/2020;Casado;0
103675;102094;1;Presencial;2.95;3;Mujer;Referidos;15;30/12/1974;295859;39;81;24/05/2019;Casado;1
103331;102095;1;Presencial;5.52;2;Hombre;Ferias & Networking;16;6/11/1973;311348;39;72;1/02/2017;Viudo;1
103696;102101;1;Presencial;4.935;1;Mujer;Ferias & Networking;11;22/05/1971;661496;39;72;9/07/2017;Soltero;1
102222;102089;1;Presencial;1.69;2;Hombre;Portal Web;14;17/11/1963;898565;39;77;17/05/2016;Casado;0
100281;102093;1;Presencial;1.7;0;Hombre;Portal Web;1;30/09/2001;97282;38;76;18/09/2016;Soltero;1
101740;102136;1;Presencial;5.45;0;Hombre;Linkedin;3;23/08/2000;115587;38;63;15/08/2022;Soltero;1
100491;102079;1;Presencial;2.595;7;Mujer;Portal Web;1;31/07/1999;140641;38;80;10/12/2016;Soltero;0
100557;102056;1;Presencial;2.71;3;Hombre;Portal Web;2;1/12/1999;136704;38;77;18/02/2016;Soltero;0
101444;102074;1;Presencial;1.895;9;Hombre;Portal Web;4;12/07/1998;144817;38;78;21/02/2018;Soltero;0
101268;102122;1;Presencial;1.15;1;Hombre;Referidos;1;22/12/1997;165910;38;74;8/10/2021;Soltero;0
101698;102137;1;Presencial;1.45;3;Mujer;Portal Web;3;14/04/1995;224733;38;68;10/05/2020;Casado;0
101171;102113;1;Presencial;2.505;2;Mujer;Portal Web;2;30/06/1993;225055;38;65;12/01/2021;Casado;1
101581;102035;1;Presencial;5.775;2;Hombre;Linkedin;2;1/01/1994;227784;38;64;12/04/2013;Casado;0
102062;;2;Presencial;0.92;2;Mujer;Referidos;6;10/05/1993;692000;38;72;1/10/2014;Soltero;1
100392;102149;1;Presencial;2.71;2;Mujer;Portal Web;4;12/01/1985;409054;38;69;23/10/2021;Soltero;1
101986;102132;1;Presencial;2.57;2;Hombre;Portal Web;8;4/03/1985;408684;38;84;17/09/2021;Soltero;0
100906;102080;1;Presencial;1.965;3;Hombre;Portal Web;8;27/11/1984;405575;38;69;1/02/2017;Soltero;1
100929;102016;1;Presencial;1.455;3;Hombre;Portal Web;3;14/04/1984;767999;38;76;16/11/2012;Casado;1
101098;102153;1;Presencial;3.36;8;Mujer;Portal Web;7;22/09/1983;427851;38;66;23/03/2023;Soltero;0
101601;102138;1;Presencial;1.555;1;Mujer;Portal Web;4;7/01/1984;425051;38;87;22/05/2021;Viudo;1
100217;102055;1;Presencial;1.485;0;Mujer;Portal Web;4;21/01/1983;448084;38;75;3/05/2016;Casado;1
100167;102137;1;Presencial;6.04;10;Hombre;Portal Web;10;24/12/1982;449139;38;59;5/08/2021;Casado;1
101616;102094;1;Presencial;6.215;1;Hombre;Referidos;8;30/05/1980;847823;38;77;23/01/2020;Casado;0
101234;102086;1;Presencial;4.73;2;Hombre;Ferias & Networking;6;14/08/1980;489726;38;77;3/03/2016;Casado;0
